month,country,portfolio,assetno,dc_capacity_mw,ic_approved_budget,expected_budget,weather_loss_or_gain,grid_curtailment,grid_outage,operation_budget,breakdown_loss,unclassified_loss,actual_generation,string failure,inverter failure,ac_failure,expected_pr,actual_pr,pr_gap,pr_gap_observation,pr_gap_action_need_to_taken,revenue_loss,revenue_loss_observation,revenue_loss_action_need_to_taken,budgeted_irradiation,actual_irradiation,ac_capacity_mw,bess_capacity_mwh,bess_generation_mwh,ppa_rate,ic_approved_budget_$,expected_budget_$,actual_generation_$
2025-07,Korea,Korea-Blackwood ,KR_BW_10,0.1971,23.29477478,22.0875,8.756156733,0,0,30.84365673,0,-1.345656733,29.498,0,0,0,0.825201803,0.78919964,-0.049182679,,,,,,135.8,189.63525,0.2,0,,0.078421904,825.0157515,782.2584928,1182.210203
2025-07,Korea,Korea-Blackwood ,KR_BW_11,0.75141,76.20596376,76.9588,30.58800385,0,0,107.5468038,0,-7.54080385,97.592,0,0,0,0.75419135,0.684381493,-0.047406153,,,,,,135.8,189.774996,0.75,0,,0.078421904,2698.936609,2725.599316,4107.347224
2025-07,Korea,Korea-Blackwood ,KR_BW_12,0.99873,103.1928843,104.532,41.68083399,0,0,146.212834,0,1.147166009,147.36,0,0,0,0.743887167,0.749723605,-0.217782794,,,,,,140.7,196.8023738,1,0,,0.078421904,3654.714663,3702.141246,4253.33744
2025-07,Korea,Korea-Blackwood ,KR_BW_13,0.99333,102.7329604,102.672,42.47563489,0,0,145.1476349,0,-12.74063489,132.407,0,0,0,0.750082879,0.684242797,-0.177775357,,,,,,137.8,194.8081667,1,0,,0.078421904,3638.425841,3636.266846,4525.022285
2025-07,Korea,Korea-Blackwood ,KR_BW_14,0.3843,41.46697767,36.88802,11.615677,0,0,48.503697,0,-2.342496997,45.349,0,0,0,0.678837071,0.634685276,-0.134798951,,,,,,141.4,185.9254781,0.4,0,,0.078421904,1468.608736,1306.438797,1622.760934
2025-07,Korea,Korea-Blackwood ,KR_BW_15,0.3843,43.17944909,38.1426,11.6486016,0,0,49.7912016,0,-33.6285016,16.1627,0,0,0,0.689251019,0.223737469,-0.495116463,,,,,,144,187.9770396,0.4,0,,0.078421904,1529.258212,1350.871433,587.576116
2025-07,Korea,Korea-Blackwood ,KR_BW_16,0.99792,109.8267842,98.43,32.64566379,0,0,131.0756638,0,-0.246663792,130.829,0,0,0,0.691691172,0.690389518,-0.124098734,,,,,,142.6,189.895252,1.02,0,,0.078421904,3889.663143,3486.030716,4650.418909
2025-07,Korea,Korea-Blackwood ,KR_BW_18,0.4806,52.79531503,51.17676,15.95265694,0,0,67.12941694,0,6.279583064,73.409,0,0,0,0.704266823,0.770147061,-0.049639219,,,,,,151.2,198.3315833,0.5,1.4976,,0.109296439,2605.959956,2526.068594,3408.737324
2025-07,Korea,Korea-Blackwood ,KR_BW_19,2.914,331.9916569,303.7934,69.38978334,0,0,373.1831833,0,34.15278322,404.6265,0,0,0,0.725996199,0.787166502,-0.028601266,,,,,,143.6,176.3998333,2.97,0,,0.078421904,11757.93064,10759.25149,14021.83644
2025-07,Korea,Korea-Blackwood ,KR_BW_20,0.32292,37.13738236,36.36424,14.59204772,0,0,50.95628772,0,-7.716287725,40.3127,0,0,0,0.812486851,0.642777175,-0.254390361,,,,,,138.6,194.2166667,0.365,0,,0.078421904,1315.270299,1287.888424,1439.488944
2025-07,Korea,Korea-Blackwood ,KR_BW_21,0.9933,101.2118411,110.215,36.74412541,0,0,146.9591254,0,-9.577025413,134.5495,0,0,0,0.768942629,0.704011037,-0.1513512,,,,,,144.3,192.4075833,1.08,0,,0.078421904,3584.553356,3903.412327,5043.406755
2025-07,Korea,Korea-Blackwood ,KR_BW_22,0.4968,50.35772224,50.7458,22.97645434,0,0,73.72225434,0,-0.937454335,72.7848,0,0,0,0.785129363,0.775145635,-0.10815069,,,,,,130.1,189.0060909,0.5,0,,0.078421904,1783.486402,1797.230697,2647.452901
2025-07,Korea,Korea-Blackwood ,KR_BW_23,0.09675,10.21176845,10.58064,3.52743604,0,0,14.10807604,0,-1.09777604,13.0103,0,0,0,0.757869856,0.698898571,-0.135455074,,,,,,144.3,192.4075833,0.1,0,,0.078421904,361.6635019,374.7275834,495.0774802
2025-07,Korea,Korea-Blackwood ,KR_BW_24,0.69915,60.58547307,60.58547307,24.65024474,0,0,85.23571781,0,12.67748219,95.2614,0,0,0,0.657979505,0.735373039,-0.00945351,,,,,,131.7,185.2844167,0.75,0,,0.078421904,2145.715941,2145.715941,3403.902745
2025-07,Korea,Korea-Blackwood ,KR_BW_25,0.063,6.609391953,6.54061,2.717524354,0,0,9.258134354,0,0.530965646,9.7891,0,0,0,0.72448853,0.766038858,-0.066671108,,,,,,143.3,202.8389788,0.0666,0,,0.078421904,234.0804975,231.6444922,341.7940266
2025-07,Korea,Korea-Blackwood ,KR_BW_26,25.04158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.76701387,,,,,,0,0,25,0,,0.078421904,101070.615,95847.25111,0
2025-07,Korea,Korea-Blackwood ,KR_BW_27,0.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.660244792,,,,,,0,0,0.4,0,,0.078421904,1439.842434,1198.325449,0
2025-07,Korea,Korea-Blackwood ,KR_BW_28,9.95553,1080.850569,993.882,456.9707209,0,0,1450.852721,0,-31.97702094,1418.8757,0,0,0,0.736225321,0.7199988,-0.121260382,,,,,,135.6,197.9466667,0.9,29.3,,0.078421904,38279.77532,35199.66657,49012.55291
2025-07,Korea,Korea-Blackwood ,KR_BW_29,0.9964,107.6520505,108.5062,43.68713886,0,0,152.1933389,0,-2.641838859,149.5515,0,0,0,0.80249251,0.788562493,-0.112423723,,,,,,135.7,190.336,1.1,0,,0.078421904,3812.642027,3842.892879,5376.190105
2025-07,Korea,Korea-Blackwood ,KR_BW_30,0.49896,52.73726704,52.452,25.32697245,0,0,77.77897245,0,-4.13247245,73.0424,0,0,0,0.812385279,0.76291276,-0.159333278,,,,,,129.4,191.8820833,0.5,0,,0.078421904,1867.761179,1857.658063,2592.345829
2025-07,Korea,Korea-Blackwood ,KR_BW_31,2.9946,326.0506982,314.615,78.70912165,0,0,393.3241216,0,-9.457321645,383.8668,0,0,0,0.744583813,0.726680593,-0.100502013,,,,,,141.1,176.3998333,3,0,,0.078421904,11547.52361,11142.51299,13308.11085
2025-07,Korea,Korea-Blackwood ,KR_BW_32,0.05934,6.537247874,6.698626,2.743543257,0,0,9.442169257,0,-0.384269257,9.0579,0,0,0,0.818010922,0.784720219,-0.148603923,,,,,,138,194.5203923,0.05,0,,0.078421904,231.525418,237.2408411,316.3539609
2025-07,Korea,Korea-Blackwood ,KR_BW_33,0.09675,10.19260294,10.76824,3.589979232,0,0,14.35821923,0,-1.386319232,12.9719,0,0,0,0.771307264,0.696835766,-0.159027797,,,,,,144.3,192.4075833,0.2,0,,0.078421904,360.9847296,381.3716895,487.0157084
2025-07,Korea,Korea-Blackwood ,KR_BW_34,0.99375,109.9711076,111.3442,44.16267782,0,0,155.5068778,0,-8.36107782,147.1458,0,0,0,0.816650714,0.772742173,-0.168516425,,,,,,137.2,191.6179167,1.1,0,,0.078421904,3894.77455,3943.404463,5094.914261
2025-07,Korea,Korea-Blackwood ,KR_BW_35,0.9964,106.4176226,110.1144,42.201984,0,0,152.316384,0,1.521216,149.7203,0,0,0,0.803141309,0.78945255,-0.125227166,,,,,,137.6,190.336,1.168,0,,0.078421904,3768.923103,3899.849443,5281.495656
2025-07,Korea,Korea-Blackwood ,KR_BW_36,0.2544,29.74190368,25.10172,8.235744819,0,0,33.33746482,0,4.596135181,37.9336,0,0,0,0.657801887,0.748491038,-0.021696769,,,,,,150,199.2142261,0.25,0.832,0,0.109296439,1468.050905,1239.012915,1732.108098
2025-07,Korea,Korea-Blackwood ,KR_BW_37,0.4512,52.33109448,47.19582,15.48470503,0,0,62.68052503,0,5.430074967,68.1106,0,0,0,0.697337766,0.757748816,-0.053925455,,,,,,150,199.2142261,0.6,1.4976,0,0.109296439,2583.046178,2329.570662,3107.330536
2025-07,Korea,Korea-Blackwood ,KR_BW_38,0.2832,26.11630778,26.9886,8.90442767,0,0,35.89302767,0,0.61437233,36.5074,0,0,0,0.691071275,0.702900176,-0.08797675,,,,,,137.9,183.39775,0.25,0.665,0,0.078421904,924.9441342,955.8375352,1282.260869
2025-07,Korea,Korea-Blackwood ,KR_BW_39,0.99873,112.8393017,104.904,42.47615441,0,0,147.3801544,0,-4.061554413,143.3186,0,0,0,0.757299189,0.73642927,-0.090943098,,,,,,138.7,194.8603239,1,0,,0.078421904,3996.355498,3715.316126,5338.092744
2025-07,Korea,Korea-Blackwood ,KR_BW_40,0.05796,6.226176531,6.509426,2.488236361,0,0,8.997662361,0,-0.862762361,8.1349,0,0,0,0.815605935,0.73739961,-0.182778276,,,,,,137.7,190.336,0.06,0,,0.078421904,220.5084083,230.5400689,286.7889031
2025-07,Korea,Korea-Blackwood ,KR_BW_41,0.9804,97.09519553,97.552,44.97389298,0,0,142.525893,0,2.994707019,145.5206,0,0,0,0.752095571,0.767898354,-0.098948349,,,,,,132.3,193.2935833,1,0,,0.078421904,3438.756822,3454.935167,5086.491749
2025-07,Korea,Korea-Blackwood ,KR_BW_42,0.9804,99.85386454,99.7094,45.63891989,0,0,145.3483199,0,-1.385419895,143.9629,0,0,0,0.766989249,0.75967852,-0.114365668,,,,,,132.6,193.2935833,1,0,,0.078421904,3536.458792,3531.342386,5082.41381
2025-07,Korea,Korea-Blackwood ,KR_BW_43,0.099,11.05177386,11.21956,4.640559235,0,0,15.86011923,0,-0.790999235,15.06912,0,0,0,0.829033569,0.787686785,-0.167783918,,,,,,136.7,193.2409381,0.12,0,,0.078421904,391.4134222,397.3557938,515.9816229
2025-07,Korea,Korea-Blackwood ,KR_BW_44,0.099,10.75211394,11.03982,4.566216387,0,0,15.60603639,0,-0.615036387,14.991,0,0,0,0.830948833,0.798201006,-0.156140363,,,,,,134.2,189.7069049,0.12,0,,0.078421904,380.8005636,390.9900601,516.8787695
2025-07,Korea,Korea-Blackwood ,KR_BW_45,0.099,11.92304255,11.18088,4.723968454,0,0,15.90484845,0,0.641251546,16.5461,0,0,0,0.807855378,0.840426484,-0.085604436,,,,,,139.8,198.8660833,0.12,0,,0.078421904,422.2705735,395.9858896,545.2910253
2025-07,Korea,Korea-Blackwood ,KR_BW_46,0.09855,11.92987039,11.08548,4.683661556,0,0,15.76914156,0,0.467258444,16.2364,0,0,0,0.804619776,0.828461619,-0.094294963,,,,,,139.8,198.8660833,0.12,0,,0.078421904,422.5123906,392.6071704,533.8492695
2025-07,Korea,Korea-Blackwood ,KR_BW_47,0.09855,11.67584823,10.88514,4.59901707,0,0,15.48415707,0,1.08564293,16.5698,0,0,0,0.790078455,0.845473339,-0.063767838,,,,,,139.8,198.8660833,0.12,0,,0.078421904,413.5158544,385.5118601,545.8635052
2025-07,Korea,Korea-Blackwood ,KR_BW_48,0.05888,6.625375524,6.854716,2.743251648,0,0,9.597967648,0,-0.949867648,8.6481,0,0,0,0.853507407,0.769039622,-0.201262901,,,,,,136.4,190.9871667,0.06,0,,0.078421904,234.6465771,242.7689783,300.2461018
2025-07,Korea,Korea-Iceberg,KR_IB_49,99.986,12224.02999,11928.13,3866.493092,0,0,15794.62309,0,-242.24181,15542.25065,0,0,0,0.819917538,0.806816586,-0.075974476,,,,,,145.5,192.6637,99.75,0,,0.05796,319969.8998,312224.5744,431541.1916
2025-07,Japan ,JP Minamata,JP-MINA,28.24548,3452.49487,3309.507402,758.057766,-39.57099348,0,4027.994175,0,-911.0724836,3111.6,0,0,0,0.794369163,0.60767535,-0.216693478,,,,,,147.5,181.2855478,20.4,0,,0.2484,387303.102,371262.6755,307245.96
2025-07,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,88.865126,88.87,-1.555386817,0,0,87.31461318,0,2.143306817,89.45792,0,0,0,0.760597831,0.779268183,-0.041207876,,,,,,137.3,134.897,0.7,0,,0.07918,3177.702241,3177.876529,2777.369939
2025-07,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,86.28626874,89.0146472,30.53635216,0,0,119.5509994,0,5.783340638,125.33434,0,0,0,0.86011371,0.901722149,0.395462468,,,,,,138,185.34071,0.8,0,,0.11385,4436.505927,4576.788586,6780.522326
2025-07,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,40.23589981,42.6111,12.31807452,0,0,54.92917452,0,-2.104774515,52.8244,0,0,0,0.865010312,0.831864872,-0.100425568,,,,,,143.2,184.59645,0.375,0,,0.12558,2281.920651,2416.626682,3115.70259
2025-07,Taiwan ,TW-Yunlin,TW1,34.818,5383.854288,5354.9601,-1526.419168,0,0,3828.540933,0,54.68596678,3883.2269,0,0,0,0.815475147,0.8271232,-0.474510592,,,,,,188.6,134.84,27.2,0,,0,0,0,0
2025-08,Korea,Korea-Blackwood ,KR_BW_02,0.34776,,,,,,,,,,,,,,,,,,,,,,,0.35,0,,0.078421904,2981.170083,2644.55129,0
2025-08,Korea,Korea-Blackwood ,KR_BW_03,0.099,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,941.803123,848.0152593,0
2025-08,Korea,Korea-Blackwood ,KR_BW_04,0.949875,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,9208.245249,9143.476426,0
2025-08,Korea,Korea-Blackwood ,KR_BW_05,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,9382.682015,9399.508258,0
2025-08,Korea,Korea-Blackwood ,KR_BW_06,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,9230.358846,9540.463789,0
2025-08,Korea,Korea-Blackwood ,KR_BW_07,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9528.844062,9584.976061,0
2025-08,Korea,Korea-Blackwood ,KR_BW_08,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9499.803388,9473.69538,0
2025-08,Korea,Korea-Blackwood ,KR_BW_09,1.19637,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,0.109296439,14501.11556,15871.04513,0
2025-08,Korea,Korea-Blackwood ,KR_BW_10,0.1971,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,1982.196491,1879.467194,0
2025-08,Korea,Korea-Blackwood ,KR_BW_11,0.75141,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,6515.637768,6580.005543,0
2025-08,Korea,Korea-Blackwood ,KR_BW_12,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8776.564083,8890.455995,0
2025-08,Korea,Korea-Blackwood ,KR_BW_13,0.99333,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8866.544341,8861.283047,0
2025-08,Korea,Korea-Blackwood ,KR_BW_14,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3412.251363,3035.45625,0
2025-08,Korea,Korea-Blackwood ,KR_BW_15,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3567.859238,3151.671238,0
2025-08,Korea,Korea-Blackwood ,KR_BW_16,0.99792,,,,,,,,,,,,,,,,,,,,,,,1.02,0,,0.078421904,8517.411428,7799.058356,0
2025-08,Korea,Korea-Blackwood ,KR_BW_18,0.4806,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4976,,0.109296439,5706.415261,6096.828581,0
2025-08,Korea,Korea-Blackwood ,KR_BW_19,2.914,,,,,,,,,,,,,,,,,,,,,,,2.97,0,,0.078421904,27366.81817,25042.37251,0
2025-08,Korea,Korea-Blackwood ,KR_BW_20,0.32292,,,,,,,,,,,,,,,,,,,,,,,0.365,0,,0.078421904,3182.863208,3116.600962,0
2025-08,Korea,Korea-Blackwood ,KR_BW_21,0.9933,,,,,,,,,,,,,,,,,,,,,,,1.08,0,,0.078421904,8072.326994,8790.389645,0
2025-08,Korea,Korea-Blackwood ,KR_BW_22,0.4968,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4418.52045,4452.571425,0
2025-08,Korea,Korea-Blackwood ,KR_BW_23,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,815.0253742,844.4658839,0
2025-08,Korea,Korea-Blackwood ,KR_BW_24,0.69915,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,4698.593377,4698.593377,0
2025-08,Korea,Korea-Blackwood ,KR_BW_25,0.063,,,,,,,,,,,,,,,,,,,,,,,0.0666,0,,0.078421904,562.6841404,556.8284559,0
2025-08,Korea,Korea-Blackwood ,KR_BW_26,25.04158,,,,,,,,,,,,,,,,,,,,,,,25,0,,0.078421904,243410.4905,230830.9534,0
2025-08,Korea,Korea-Blackwood ,KR_BW_27,0.3906,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3152.902951,2930.747324,0
2025-08,Korea,Korea-Blackwood ,KR_BW_28,9.95553,,,,,,,,,,,,,,,,,,,,,,,0.9,29.3,,0.078421904,93802.64778,86254.9975,0
2025-08,Korea,Korea-Blackwood ,KR_BW_29,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9391.759123,9466.276667,0
2025-08,Korea,Korea-Blackwood ,KR_BW_30,0.49896,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4598.46303,4573.58897,0
2025-08,Korea,Korea-Blackwood ,KR_BW_31,2.9946,,,,,,,,,,,,,,,,,,,,,,,3,0,,0.078421904,27457.39318,26494.36975,0
2025-08,Korea,Korea-Blackwood ,KR_BW_32,0.05934,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,0.078421904,558.8545377,572.6503887,0
2025-08,Korea,Korea-Blackwood ,KR_BW_33,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,812.5525488,858.4422357,0
2025-08,Korea,Korea-Blackwood ,KR_BW_34,0.99375,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9547.373974,9666.581895,0
2025-08,Korea,Korea-Blackwood ,KR_BW_35,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,9227.339532,9547.882501,0
2025-08,Korea,Korea-Blackwood ,KR_BW_36,0.2544,,,,,,,,,,,,,,,,,,,,,,,0.25,0.832,,0.109296439,3651.594243,3081.890697,0
2025-08,Korea,Korea-Blackwood ,KR_BW_37,0.4512,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4976,,0.109296439,6388.724098,5761.79565,0
2025-08,Korea,Korea-Blackwood ,KR_BW_38,0.2832,,,,,,,,,,,,,,,,,,,,,,,0.25,0.665,,0.078421904,2223.822683,2298.099002,0
2025-08,Korea,Korea-Blackwood ,KR_BW_39,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,9602.185474,8926.92218,0
2025-08,Korea,Korea-Blackwood ,KR_BW_40,0.05796,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,482.8595096,545.2011538,0
2025-08,Korea,Korea-Blackwood ,KR_BW_41,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8427.079817,8466.726763,0
2025-08,Korea,Korea-Blackwood ,KR_BW_42,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8589.493313,8577.066382,0
2025-08,Korea,Korea-Blackwood ,KR_BW_43,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,956.5866816,971.1094168,0
2025-08,Korea,Korea-Blackwood ,KR_BW_44,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,939.2987336,964.4325758,0
2025-08,Korea,Korea-Blackwood ,KR_BW_45,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,1036.348959,971.8403089,0
2025-08,Korea,Korea-Blackwood ,KR_BW_46,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,1036.204626,962.8625693,0
2025-08,Korea,Korea-Blackwood ,KR_BW_47,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,1020.768572,951.6403949,0
2025-08,Korea,Korea-Blackwood ,KR_BW_48,0.05888,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,513.7906511,596.8353902,0
2025-08,Korea,Korea-Iceberg,KR_IB_49,99.986,,,,,,,,,,,,,,,,,,,,,,,99.75,0,,0.05796,773746.737,755017.0992,0
2025-08,Japan ,JP Minamata,JP-MINA,28.24548,,,,,,,,,,,,,,,,,,,,,,,20.4,0,,0.2484,952085.9734,912312.4451,0
2025-08,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,0.07918,7166.077978,7166.077978,0
2025-08,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,0.11385,10377.94984,10706.10141,0
2025-08,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,,,,,,,,,,,,,,,,,,,,,,,0.375,0,,0.12558,5051.139462,5474.798238,0
2025-08,Taiwan ,TW-Yunlin,TW1,34.818,,,,,,,,,,,,,,,,,,,,,,,27.2,0,,0,0,0,0
2025-09,Korea,Korea-Blackwood ,KR_BW_02,0.34776,,,,,,,,,,,,,,,,,,,,,,,0.35,0,,0.078421904,2798.068124,2336.845697,0
2025-09,Korea,Korea-Blackwood ,KR_BW_03,0.099,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,830.1820117,747.5097471,0
2025-09,Korea,Korea-Blackwood ,KR_BW_04,0.949875,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8371.132046,8312.251296,0
2025-09,Korea,Korea-Blackwood ,KR_BW_05,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,8627.327976,8642.799622,0
2025-09,Korea,Korea-Blackwood ,KR_BW_06,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,8361.872521,8642.799622,0
2025-09,Korea,Korea-Blackwood ,KR_BW_07,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,8769.191632,8820.848713,0
2025-09,Korea,Korea-Blackwood ,KR_BW_08,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,8540.152141,8516.681516,0
2025-09,Korea,Korea-Blackwood ,KR_BW_09,1.19637,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,0.109296439,12366.0979,13534.33099,0
2025-09,Korea,Korea-Blackwood ,KR_BW_10,0.1971,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,1738.364016,1648.271579,0
2025-09,Korea,Korea-Blackwood ,KR_BW_11,0.75141,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,5741.994504,5798.719481,0
2025-09,Korea,Korea-Blackwood ,KR_BW_12,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,7710.992725,7811.056908,0
2025-09,Korea,Korea-Blackwood ,KR_BW_13,0.99333,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,7954.348415,7949.628412,0
2025-09,Korea,Korea-Blackwood ,KR_BW_14,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3118.309327,2773.972527,0
2025-09,Korea,Korea-Blackwood ,KR_BW_15,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3241.945425,2863.775018,0
2025-09,Korea,Korea-Blackwood ,KR_BW_16,0.99792,,,,,,,,,,,,,,,,,,,,,,,1.02,0,,0.078421904,7994.276331,7192.464929,0
2025-09,Korea,Korea-Blackwood ,KR_BW_18,0.4806,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4976,,0.109296439,5355.930121,4966.729638,0
2025-09,Korea,Korea-Blackwood ,KR_BW_19,2.914,,,,,,,,,,,,,,,,,,,,,,,2.97,0,,0.078421904,25542.8767,23373.35049,0
2025-09,Korea,Korea-Blackwood ,KR_BW_20,0.32292,,,,,,,,,,,,,,,,,,,,,,,0.365,0,,0.078421904,2838.135105,2779.049561,0
2025-09,Korea,Korea-Blackwood ,KR_BW_21,0.9933,,,,,,,,,,,,,,,,,,,,,,,1.08,0,,0.078421904,7471.124399,8135.707906,0
2025-09,Korea,Korea-Blackwood ,KR_BW_22,0.4968,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4138.211206,4170.102,0
2025-09,Korea,Korea-Blackwood ,KR_BW_23,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,753.2595137,780.4689049,0
2025-09,Korea,Korea-Blackwood ,KR_BW_24,0.69915,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,4410.008148,4410.008148,0
2025-09,Korea,Korea-Blackwood ,KR_BW_25,0.063,,,,,,,,,,,,,,,,,,,,,,,0.0666,0,,0.078421904,501.6761457,496.455353,0
2025-09,Korea,Korea-Blackwood ,KR_BW_26,25.04158,,,,,,,,,,,,,,,,,,,,,,,25,0,,0.078421904,214108.9434,203043.7202,0
2025-09,Korea,Korea-Blackwood ,KR_BW_27,0.3906,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2959.253247,2648.202614,0
2025-09,Korea,Korea-Blackwood ,KR_BW_28,9.95553,,,,,,,,,,,,,,,,,,,,,,,0.9,29.3,,0.078421904,84376.02256,77586.8676,0
2025-09,Korea,Korea-Blackwood ,KR_BW_29,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,8589.485032,8657.637046,0
2025-09,Korea,Korea-Blackwood ,KR_BW_30,0.49896,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4228.151464,4205.280498,0
2025-09,Korea,Korea-Blackwood ,KR_BW_31,2.9946,,,,,,,,,,,,,,,,,,,,,,,3,0,,0.078421904,26350.70689,25426.49868,0
2025-09,Korea,Korea-Blackwood ,KR_BW_32,0.05934,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,0.078421904,502.6722445,515.0811826,0
2025-09,Korea,Korea-Blackwood ,KR_BW_33,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,763.8133212,806.9504135,0
2025-09,Korea,Korea-Blackwood ,KR_BW_34,0.99375,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,8792.669817,8902.454546,0
2025-09,Korea,Korea-Blackwood ,KR_BW_35,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,8359.811883,8650.218334,0
2025-09,Korea,Korea-Blackwood ,KR_BW_36,0.2544,,,,,,,,,,,,,,,,,,,,,,,0.25,0.832,,0.109296439,3003.97024,2535.305765,0
2025-09,Korea,Korea-Blackwood ,KR_BW_37,0.4512,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4976,,0.109296439,5278.152851,4760.205274,0
2025-09,Korea,Korea-Blackwood ,KR_BW_38,0.2832,,,,,,,,,,,,,,,,,,,,,,,0.25,0.665,,0.078421904,2006.451249,2073.467301,0
2025-09,Korea,Korea-Blackwood ,KR_BW_39,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8378.377524,7789.177197,0
2025-09,Korea,Korea-Blackwood ,KR_BW_40,0.05796,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,453.2025228,464.3371917,0
2025-09,Korea,Korea-Blackwood ,KR_BW_41,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,7599.747048,7635.501633,0
2025-09,Korea,Korea-Blackwood ,KR_BW_42,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,7764.430491,7753.197227,0
